arm,regime,seed,onv,delivered,hit_rate,tard_mean,tard_p95,energy_per_task,stranded,frozen,collisions
champ,stream,111,455.7,26,0.9189,39.0,45,0.05919,0,0,0
champ,stream,113,350.3,26,0.8788,29.25,23,0.08404,0,0,0
champ,stream,114,354.8,22,0.8077,13.4,14,0.10392,0,0,0
champ,stream,112,90.6,12,0.7333,38.75,29,0.11937,0,0,0
champ,stream,118,135.7,11,0.6923,18.0,22,0.10134,0,0,0
champ,stream,116,237.8,21,0.8696,33.33,35,0.13286,0,0,0
champ,stream,117,161.3,17,0.7059,17.6,25,0.04096,0,0,0
champ,stream,119,237.3,18,0.7619,39.8,30,0.13422,0,0,0
champ,stream,115,434.1,27,0.7941,39.14,73,0.0787,0,0,0
champ,stream,123,133.3,9,1.0,0.0,0,0.18448,0,0,0
champ,stream,120,269.1,21,0.8462,34.5,43,0.09466,0,0,0
champ,stream,122,215.4,18,0.8095,13.25,18,0.15445,0,0,0
champ,stream,121,397.4,19,0.8077,50.6,47,0.12413,0,0,0
champ,stream,124,166.3,13,0.8889,56.0,4,0.07022,0,0,0
champ,stream,126,323.4,20,0.8667,22.5,16,0.11678,0,0,0
champ,stream,125,212.3,17,0.4783,85.25,187,0.07245,0,2,0
champ,stream,127,230.5,16,0.7692,59.83,104,0.08567,0,0,0
champ,stream,131,123.0,10,0.8182,39.5,21,0.08236,0,0,0
champ,stream,128,151.8,17,0.9412,22.0,22,0.21357,0,0,0
champ,stream,129,154.2,21,0.7407,41.71,65,0.07943,0,0,0
champ,stream,132,335.1,19,0.85,14.67,12,0.10176,0,0,0
champ,stream,133,254.3,15,1.0,0.0,0,0.18814,0,0,0
champ,stream,130,96.0,16,0.5455,43.8,111,0.03618,0,0,0
champ,stream,134,446.5,24,0.8966,29.0,28,0.07089,0,0,0
champ,stream,135,311.2,26,0.8214,67.6,101,0.09407,0,0,0
champ,stream,136,305.3,21,0.931,40.5,22,0.07807,0,0,0
champ,stream,137,360.5,24,0.7857,43.5,47,0.12522,0,0,0
champ,stream,141,234.5,18,0.9091,20.0,13,0.05752,0,0,0
champ,stream,138,177.8,25,0.7667,48.43,48,0.06734,0,0,0
champ,stream,139,408.5,27,0.9429,84.5,66,0.10391,0,0,0
champ,stream,140,515.1,26,0.9722,2.0,2,0.02721,0,0,0
champ,stream,142,332.5,23,0.8,79.0,179,0.11448,0,0,0
champ,stream,144,470.1,25,0.871,35.75,40,0.07797,0,0,0
champ,stream,143,241.6,25,0.75,56.86,132,0.07848,0,0,0
mpc,wave,4,887.1,32,0.8625,154.73,321,0.04337,0,0,0
mpc,wave,3,879.2,28,0.9104,176.33,218,0.07071,0,0,0
mpc,wave,6,734.3,29,0.7368,128.3,306,0.05337,0,0,0
mpc,wave,8,561.7,32,0.75,162.57,283,0.07557,0,0,0
mpc,wave,1,1039.6,33,0.8889,169.33,318,0.04353,0,0,0
mpc,wave,5,633.2,32,0.75,197.94,386,0.07262,0,0,0
mpc,wave,2,682.3,33,0.8382,166.45,343,0.07457,0,0,0
mpc,wave,7,1075.8,36,0.7746,179.69,362,0.04847,0,0,0
mpc,wave,12,1037.0,31,0.8429,207.18,321,0.04858,0,0,0
mpc,wave,11,816.6,33,0.6957,136.19,332,0.08012,0,0,0
mpc,wave,9,1025.8,34,0.8026,186.87,327,0.06345,0,0,0
mpc,wave,13,1196.5,30,0.7766,100.0,272,0.05751,0,0,0
mpc,wave,10,771.2,36,0.8485,251.9,358,0.08168,0,0,0
mpc,wave,15,1017.5,34,0.8205,223.57,389,0.0541,0,0,0
mpc,wave,14,1200.7,35,0.8434,136.23,271,0.05923,0,0,0
mpc,wave,16,1015.6,35,0.8202,178.75,358,0.06069,0,0,0
mpc,wave,17,1066.9,30,0.7778,189.95,390,0.05244,0,0,0
mpc,wave,18,661.7,33,0.7867,180.0,368,0.06307,0,0,0
mpc,wave,19,1090.0,34,0.8462,140.42,273,0.08349,0,0,0
mpc,wave,20,1180.7,33,0.8125,158.94,322,0.04473,0,0,0
mpc,wave,22,1462.4,35,0.8,188.37,377,0.04896,0,0,0
mpc,wave,23,1322.9,35,0.8533,186.18,312,0.05905,0,0,0
mpc,wave,21,1283.9,31,0.8,88.53,262,0.05644,0,0,0
mpc,wave,26,1235.8,28,0.7789,159.9,396,0.04791,0,0,0
mpc,wave,24,917.8,36,0.8214,168.47,301,0.05323,0,0,0
mpc,wave,25,822.3,36,0.8649,125.2,268,0.06427,0,0,0
mpc,wave,27,973.3,34,0.7174,134.46,299,0.04587,0,0,0
mpc,wave,28,1025.7,32,0.8588,123.25,216,0.0575,0,0,0
mpc,wave,30,1161.5,38,0.7872,211.2,352,0.05213,0,0,0
mpc,wave,29,1500.7,35,0.8235,139.13,311,0.06461,0,0,0
mpc,wave,31,1045.2,35,0.8072,156.88,329,0.06314,0,0,0
mpc,wave,32,1004.0,37,0.8556,187.15,294,0.05761,0,0,0
mpc,wave,33,1206.4,30,0.7586,101.52,308,0.05873,0,0,0
mpc,wave,34,1145.9,32,0.7802,121.25,385,0.06724,0,0,0
mpc,wave,35,1198.7,33,0.8454,152.73,318,0.05291,0,0,0
mpc,wave,36,887.3,33,0.7229,172.39,380,0.05178,0,0,0
mpc,wave,38,1233.8,34,0.8415,239.23,365,0.05606,0,0,0
mpc,wave,37,1169.3,33,0.8632,105.23,267,0.05078,0,0,0
mpc,wave,39,841.1,36,0.7442,129.36,338,0.05561,0,0,0
mpc,wave,42,1226.3,30,0.7717,137.0,327,0.04665,0,0,0
mpc,wave,40,1445.0,34,0.828,193.0,424,0.04628,0,0,0
mpc,wave,41,1139.1,30,0.8312,152.62,339,0.06933,0,0,0
mpc,wave,43,1621.7,32,0.8696,118.08,245,0.06493,0,0,0
mpc,wave,44,1107.0,36,0.7609,122.5,269,0.05298,0,0,0
mpc,wave,45,1008.0,36,0.8469,95.87,190,0.05493,0,0,0
mpc,wave,46,1042.0,32,0.8625,187.45,342,0.06912,0,0,0
mpc,wave,50,1083.6,32,0.7978,147.39,322,0.06053,0,0,0
mpc,wave,49,1093.4,32,0.8163,163.11,364,0.05031,0,0,0
mpc,wave,47,1118.2,34,0.7582,126.05,273,0.05665,0,0,0
mpc,wave,48,1219.9,32,0.8026,141.13,327,0.06347,0,0,0
mpc,wave,51,877.6,29,0.7927,74.24,125,0.05643,0,0,0
mpc,wave,52,1160.7,36,0.871,214.25,357,0.04741,0,0,0
mpc,wave,58,1019.8,35,0.7955,179.44,373,0.05446,0,0,0
mpc,wave,53,1423.6,30,0.8588,80.75,166,0.06796,0,0,0
mpc,wave,55,899.1,32,0.7195,138.61,290,0.05991,0,0,0
mpc,wave,56,1023.9,33,0.7632,149.44,333,0.0719,0,0,0
mpc,wave,54,1465.2,30,0.9059,116.38,251,0.05515,0,0,0
mpc,wave,57,1079.4,33,0.8214,137.67,287,0.05545,0,0,0
mpc,wave,59,910.4,31,0.8214,136.53,317,0.05226,0,0,0
mpc,wave,62,817.7,31,0.7966,93.92,245,0.08342,0,0,0
mpc,wave,64,909.9,32,0.8442,167.75,310,0.05432,0,0,0
mpc,wave,63,895.4,32,0.7826,169.87,271,0.08021,0,0,0
mpc,wave,60,1259.0,35,0.8667,169.8,332,0.07848,0,0,0
mpc,wave,65,962.2,32,0.8293,148.21,252,0.06703,0,0,0
mpc,wave,67,869.6,31,0.7714,166.94,369,0.06398,0,0,0
mpc,wave,61,978.0,31,0.7949,64.62,157,0.07084,0,0,0
mpc,wave,66,1175.1,34,0.8706,134.36,271,0.06547,0,0,0
mpc,wave,68,1150.9,36,0.7595,201.47,448,0.07766,0,0,0
mpc,wave,69,807.6,34,0.831,124.92,296,0.05398,0,0,0
mpc,wave,74,865.7,27,0.8676,92.56,285,0.04901,0,0,0
mpc,wave,71,882.2,28,0.8194,157.85,285,0.05351,0,0,0
mpc,wave,72,925.4,33,0.8734,185.2,384,0.06307,0,0,0
mpc,wave,73,862.4,34,0.7123,187.0,380,0.06093,0,0,0
mpc,wave,75,605.0,30,0.8387,149.2,294,0.05768,0,0,0
mpc,wave,70,1302.2,31,0.8025,185.12,347,0.06393,0,0,0
mpc,wave,77,868.7,28,0.7656,182.53,330,0.07187,0,0,0
mpc,wave,78,674.0,30,0.9048,154.33,278,0.07343,0,0,0
mpc,wave,76,705.1,38,0.7692,168.8,335,0.06098,0,0,0
mpc,wave,80,705.2,28,0.7969,135.15,256,0.06969,0,0,0
mpc,wave,81,968.5,32,0.8438,182.0,218,0.07947,0,0,0
mpc,wave,82,752.4,28,0.875,93.12,145,0.0655,0,0,0
mpc,wave,79,930.5,37,0.7973,204.73,332,0.05426,0,0,0
mpc,wave,83,978.2,26,0.9455,221.33,164,0.05761,0,0,0
mpc,wave,84,540.4,23,0.8636,116.67,178,0.08849,0,0,0
mpc,wave,85,1020.3,28,0.8333,147.4,249,0.07409,0,0,0
mpc,wave,90,740.7,28,0.902,86.6,86,0.06492,0,0,0
mpc,wave,86,511.7,29,0.8889,252.83,255,0.0801,0,0,0
mpc,wave,87,692.0,26,0.8367,91.5,185,0.07475,0,0,0
mpc,wave,89,1253.0,29,0.8254,117.0,215,0.05584,0,0,0
mpc,wave,88,1254.7,27,0.898,81.4,128,0.06606,0,0,0
mpc,wave,91,460.7,29,0.8889,147.8,250,0.10648,0,0,0
mpc,wave,92,540.1,24,0.9512,145.0,23,0.08816,0,0,0
mpc,wave,93,529.8,22,0.8919,103.0,162,0.0869,0,0,0
mpc,wave,97,356.1,17,0.9286,5.0,4,0.09489,0,0,0
mpc,wave,96,415.9,20,0.9412,102.0,23,0.09578,0,0,0
mpc,wave,98,469.7,17,0.9231,31.33,28,0.07005,0,0,0
mpc,wave,94,725.1,27,0.8909,134.33,192,0.07436,0,0,0
mpc,wave,95,531.5,24,0.9091,118.75,137,0.10101,0,0,0
mpc,wave,100,316.9,16,0.9231,46.0,34,0.1086,0,0,0
mpc,wave,99,480.4,18,0.8947,64.0,94,0.08634,0,0,0
mpc,wave,101,551.3,19,0.9189,85.67,31,0.10435,0,0,0
mpc,wave,104,369.5,18,1.0,0.0,0,0.14634,0,0,0
mpc,wave,105,336.7,18,0.9677,21.0,21,0.08204,0,0,0
mpc,wave,102,676.1,26,0.9778,2.0,2,0.06617,0,0,0
mpc,wave,103,357.8,22,0.9355,187.5,160,0.09077,0,0,0
mpc,wave,107,537.7,20,0.9459,132.0,57,0.12433,0,0,0
mpc,wave,108,260.1,17,1.0,0.0,0,0.14835,0,0,0
mpc,wave,109,394.1,19,0.9643,50.0,50,0.09902,0,0,0
mpc,wave,112,138.6,10,0.95,20.0,20,0.10401,0,0,0
mpc,wave,106,808.0,27,0.9302,259.0,256,0.0611,0,0,0
mpc,wave,111,427.3,16,0.9667,16.0,16,0.07361,0,0,0
mpc,wave,113,382.3,15,0.931,17.5,12,0.10972,0,0,0
mpc,wave,116,145.5,5,1.0,0.0,0,0.35415,0,0,0
mpc,wave,115,599.6,14,0.95,28.0,28,0.11514,0,0,0
mpc,wave,110,309.6,20,0.9655,35.0,35,0.12714,0,0,0
mpc,wave,114,222.8,16,0.9615,8.0,8,0.11881,0,0,0
mpc,wave,118,190.5,9,1.0,0.0,0,0.11026,0,0,0
mpc,wave,117,286.8,9,1.0,0.0,0,0.0544,0,0,0
mpc,wave,119,138.2,11,0.9231,16.0,16,0.1806,0,0,0
mpc,wave,120,351.2,13,0.96,8.0,8,0.12463,0,0,0
mpc,wave,121,449.8,15,1.0,0.0,0,0.1738,0,0,0
mpc,wave,124,232.5,12,0.9286,12.0,12,0.11045,0,0,0
mpc,wave,122,513.3,19,1.0,0.0,0,0.14008,0,0,0
mpc,wave,123,333.1,18,1.0,0.0,0,0.09931,0,0,0
mpc,wave,127,155.8,9,0.8824,29.0,9,0.13154,0,0,0
mpc,wave,128,312.4,11,0.9091,13.0,4,0.17956,0,0,0
mpc,wave,125,371.7,17,0.9545,146.0,146,0.11312,0,0,0
mpc,wave,129,474.2,17,0.9189,21.67,22,0.07302,0,0,0
mpc,wave,126,411.5,22,0.9048,72.75,61,0.0947,0,0,0
mpc,wave,131,275.6,14,1.0,0.0,0,0.07704,0,0,0
mpc,wave,133,352.8,14,1.0,0.0,0,0.19851,0,0,0
mpc,wave,130,768.6,17,1.0,0.0,0,0.0375,0,0,0
mpc,wave,132,346.7,20,0.9655,5.0,5,0.1066,0,0,0
mpc,wave,134,307.1,16,0.9259,40.0,6,0.08254,0,0,0
mpc,wave,136,386.5,17,1.0,0.0,0,0.1077,0,0,0
mpc,wave,135,455.2,24,0.9143,132.67,152,0.10435,0,0,0
mpc,wave,139,293.6,12,0.9565,26.0,26,0.15633,0,0,0
mpc,wave,140,304.6,16,0.9677,41.0,41,0.03523,0,0,0
mpc,wave,137,473.6,19,0.8485,76.8,147,0.1177,0,0,0
mpc,wave,138,393.8,19,0.9697,4.0,4,0.08972,0,0,0
mpc,wave,142,564.3,24,0.9302,128.0,78,0.08558,0,0,0
mpc,wave,144,339.8,18,1.0,0.0,0,0.10324,0,0,0
mpc,wave,141,529.7,28,0.8571,129.33,231,0.06832,0,0,0
mpc,wave,143,539.0,21,0.975,7.0,7,0.07253,0,0,0
mpc,stream,1,835.6,41,0.8246,46.4,140,0.0597,0,0,0
mpc,stream,4,523.1,31,0.7708,47.0,106,0.05139,0,0,0
mpc,stream,5,475.2,24,0.7879,34.57,69,0.0735,0,0,0
mpc,stream,6,622.9,33,0.76,65.17,124,0.05843,0,0,0
mpc,stream,2,647.8,36,0.6182,49.33,99,0.09345,0,0,0
mpc,stream,3,791.9,37,0.6825,74.7,216,0.08375,0,0,0
mpc,stream,8,391.5,33,0.717,46.27,115,0.07441,0,0,0
mpc,stream,7,517.8,34,0.7708,109.91,297,0.06198,0,0,0
mpc,stream,9,762.8,38,0.6727,77.33,194,0.07328,0,0,0
mpc,stream,11,622.6,38,0.7581,73.07,269,0.09136,0,0,0
mpc,stream,12,662.3,38,0.7969,94.46,186,0.0578,0,0,0
mpc,stream,13,470.3,38,0.7091,40.81,95,0.08962,0,0,0
mpc,stream,10,637.8,34,0.7353,60.44,164,0.07908,0,0,0
mpc,stream,15,823.1,37,0.8254,57.55,182,0.05806,0,0,0
mpc,stream,14,723.4,33,0.6842,67.78,219,0.08214,0,0,0
mpc,stream,17,562.3,42,0.7778,93.64,203,0.07536,0,0,0
mpc,stream,16,646.7,38,0.7606,58.65,128,0.07593,0,0,0
mpc,stream,19,716.3,39,0.7089,73.83,275,0.08232,0,0,0
mpc,stream,21,881.1,36,0.7432,88.05,255,0.06386,0,0,0
mpc,stream,22,786.4,44,0.8169,71.92,185,0.06988,0,0,0
mpc,stream,20,409.3,36,0.6667,126.32,343,0.07881,0,0,0
mpc,stream,23,833.5,32,0.6438,89.04,250,0.06081,0,0,0
mpc,stream,18,801.7,35,0.7424,37.94,83,0.07415,0,0,0
mpc,stream,24,759.8,44,0.8116,47.54,131,0.06349,0,0,0
mpc,stream,25,608.4,38,0.6849,47.48,88,0.0643,0,0,0
mpc,stream,28,651.3,33,0.7286,55.05,130,0.0676,0,0,0
mpc,stream,27,833.4,37,0.7703,53.41,134,0.05664,0,0,0
mpc,stream,26,864.9,40,0.7733,75.12,202,0.06437,0,0,0
mpc,stream,32,665.0,37,0.7324,64.63,207,0.07233,0,0,0
mpc,stream,30,730.0,39,0.7273,75.5,361,0.07455,0,0,0
mpc,stream,31,844.3,33,0.7632,64.39,241,0.066,0,0,0
mpc,stream,29,919.8,34,0.7733,95.24,277,0.07117,0,0,0
mpc,stream,34,754.4,31,0.7302,46.88,111,0.09773,0,0,0
mpc,stream,35,862.8,37,0.7538,49.0,112,0.08348,0,0,0
mpc,stream,36,941.4,39,0.7179,66.59,151,0.0546,0,0,0
mpc,stream,33,1059.3,33,0.6885,61.63,163,0.08289,0,0,0
mpc,stream,37,961.2,41,0.8354,61.62,138,0.06135,0,0,0
mpc,stream,38,1071.7,33,0.8033,73.58,230,0.07471,0,0,0
mpc,stream,40,943.0,39,0.8,91.53,188,0.06219,0,0,0
mpc,stream,39,871.0,40,0.75,54.2,101,0.05944,0,0,0
mpc,stream,41,770.0,33,0.7037,76.96,245,0.06222,0,0,0
mpc,stream,42,806.5,38,0.6889,86.43,270,0.05525,0,0,0
mpc,stream,45,788.0,47,0.8101,81.0,159,0.06689,0,0,0
mpc,stream,43,898.1,36,0.8514,43.09,50,0.08095,0,0,0
mpc,stream,44,650.2,39,0.8052,50.47,161,0.06273,0,0,0
mpc,stream,46,915.9,33,0.6234,66.21,142,0.06962,0,0,0
mpc,stream,47,877.6,34,0.8261,69.42,170,0.07014,0,0,0
mpc,stream,48,957.1,33,0.6806,82.0,158,0.06648,0,0,0
mpc,stream,49,825.9,45,0.8684,110.3,207,0.06561,0,0,0
mpc,stream,50,840.1,36,0.7179,77.59,169,0.07169,0,0,0
mpc,stream,53,835.0,34,0.6892,87.22,203,0.07753,0,0,0
mpc,stream,52,841.7,41,0.7945,65.87,212,0.06263,0,0,0
mpc,stream,51,649.3,31,0.7593,65.62,212,0.08437,0,0,0
mpc,stream,54,894.2,37,0.6377,59.4,163,0.06752,0,0,0
mpc,stream,55,899.2,40,0.7391,60.56,116,0.07225,0,0,0
mpc,stream,58,657.4,35,0.6897,74.44,156,0.08909,0,0,0
mpc,stream,56,810.5,36,0.6892,99.96,255,0.07414,0,0,0
mpc,stream,59,1102.2,44,0.8537,52.83,100,0.053,0,0,0
mpc,stream,57,616.8,36,0.7821,36.71,112,0.05783,0,0,0
mpc,stream,60,672.0,40,0.7917,69.87,188,0.08173,0,0,0
mpc,stream,63,506.1,36,0.6949,70.39,197,0.09257,0,0,0
mpc,stream,62,513.2,38,0.6667,70.06,185,0.10899,0,0,0
mpc,stream,61,854.9,38,0.8281,44.55,106,0.08643,0,0,0
mpc,stream,64,838.3,40,0.7869,128.62,226,0.07421,0,0,0
mpc,stream,65,476.7,39,0.7419,128.56,280,0.09043,0,0,0
mpc,stream,67,650.0,40,0.7826,68.27,192,0.07052,0,0,0
mpc,stream,66,849.1,40,0.8194,57.92,100,0.0781,0,0,0
mpc,stream,69,498.9,44,0.7619,68.87,160,0.07141,0,0,0
mpc,stream,73,737.6,38,0.7963,30.64,68,0.06329,0,0,0
mpc,stream,72,532.5,35,0.7719,83.0,170,0.08634,0,0,0
mpc,stream,70,390.6,34,0.6604,133.78,295,0.09518,0,0,0
mpc,stream,74,716.3,37,0.7963,86.18,177,0.06534,0,0,0
mpc,stream,68,715.9,41,0.7818,70.33,183,0.11534,0,0,0
mpc,stream,78,595.9,30,0.878,49.8,90,0.08408,0,0,0
mpc,stream,71,786.5,42,0.8507,54.4,67,0.07236,0,0,0
mpc,stream,76,547.0,35,0.7925,50.82,109,0.06582,0,0,0
mpc,stream,75,739.5,44,0.8182,109.0,222,0.06713,0,0,0
mpc,stream,77,687.9,36,0.8,79.83,175,0.07654,0,0,0
mpc,stream,79,495.0,30,0.7619,55.4,116,0.07398,0,0,0
mpc,stream,80,683.6,36,0.8542,53.71,80,0.07274,0,0,0
mpc,stream,81,539.0,34,0.7925,71.82,141,0.07928,0,0,0
mpc,stream,86,454.3,32,0.725,40.0,83,0.08691,0,0,0
mpc,stream,82,542.9,39,0.8364,29.33,55,0.07738,0,0,0
mpc,stream,83,453.7,27,0.9429,23.0,14,0.07606,0,0,0
mpc,stream,85,495.6,33,0.7222,35.2,110,0.06472,0,0,0
mpc,stream,84,733.2,34,0.6863,84.62,223,0.08327,0,0,0
mpc,stream,88,659.5,32,0.9091,40.5,41,0.05544,0,0,0
mpc,stream,91,393.4,25,0.8438,21.6,27,0.11361,0,0,0
mpc,stream,90,307.7,27,0.8621,48.25,52,0.10035,0,0,0
mpc,stream,87,516.7,40,0.7544,41.64,102,0.08873,0,0,0
mpc,stream,92,349.9,27,0.9032,33.0,17,0.07848,0,0,0
mpc,stream,93,313.5,25,0.8235,63.5,93,0.08286,0,0,0
mpc,stream,89,766.1,43,0.7541,62.47,264,0.06568,0,0,0
mpc,stream,95,612.9,31,0.78,57.18,116,0.07317,0,0,0
mpc,stream,94,402.0,31,0.7674,80.1,170,0.06516,0,0,0
mpc,stream,96,401.9,24,0.8571,46.2,36,0.06355,0,0,0
mpc,stream,97,328.8,24,0.8387,54.4,58,0.04253,0,0,0
mpc,stream,99,337.4,23,0.9355,31.5,15,0.03838,0,0,0
mpc,stream,98,265.3,21,0.76,45.0,62,0.07813,0,0,0
mpc,stream,100,398.8,22,0.7241,52.38,121,0.10304,0,0,0
mpc,stream,101,356.4,23,0.7857,74.33,91,0.10198,0,0,0
mpc,stream,104,209.4,18,0.8571,65.67,83,0.14054,0,0,0
mpc,stream,102,372.3,27,0.8788,50.25,50,0.0318,0,0,0
mpc,stream,105,273.4,21,0.8333,49.0,79,0.08222,0,0,0
mpc,stream,107,456.2,20,0.8,27.4,49,0.13436,0,0,0
mpc,stream,103,389.6,26,0.6111,104.57,222,0.07542,0,0,0
mpc,stream,106,202.9,16,0.7647,108.75,163,0.14965,0,0,0
mpc,stream,108,254.4,17,0.8333,41.5,58,0.10519,0,0,0
mpc,stream,109,289.7,27,0.8529,61.2,38,0.05967,0,0,0
mpc,stream,112,143.4,12,0.8462,17.5,5,0.12894,0,0,0
mpc,stream,110,166.6,17,0.7619,21.8,25,0.12488,0,0,0
mpc,stream,111,533.7,27,0.8974,48.25,81,0.04521,0,0,0
mpc,stream,113,350.3,26,0.8788,29.25,23,0.08404,0,0,0
mpc,stream,117,161.3,17,0.7059,17.6,25,0.04096,0,0,0
mpc,stream,114,258.3,23,0.7407,23.71,35,0.09576,0,0,0
mpc,stream,118,135.7,11,0.6923,18.0,22,0.10134,0,0,0
mpc,stream,116,237.8,21,0.8696,33.33,35,0.13286,0,0,0
mpc,stream,119,237.9,18,0.7619,39.8,30,0.14193,0,0,0
mpc,stream,115,436.8,27,0.8235,41.17,73,0.0775,0,0,0
mpc,stream,120,269.1,21,0.8462,34.5,43,0.09466,0,0,0
mpc,stream,123,133.3,9,1.0,0.0,0,0.18448,0,0,0
mpc,stream,121,397.4,19,0.8077,50.6,47,0.12413,0,0,0
mpc,stream,122,215.4,18,0.8095,13.25,18,0.15445,0,0,0
mpc,stream,124,166.3,13,0.8889,56.0,4,0.07022,0,0,0
mpc,stream,126,323.4,20,0.8667,22.5,16,0.11678,0,0,0
mpc,stream,125,212.3,17,0.4783,85.25,187,0.07245,0,2,0
mpc,stream,127,175.7,14,0.7778,29.25,25,0.08547,0,0,0
mpc,stream,128,151.8,17,0.9412,22.0,22,0.21357,0,0,0
mpc,stream,129,154.2,21,0.7407,41.71,65,0.07943,0,0,0
mpc,stream,131,123.0,10,0.8182,39.5,21,0.08236,0,0,0
mpc,stream,132,335.1,19,0.85,14.67,12,0.10176,0,0,0
mpc,stream,130,130.4,16,0.6667,37.43,79,0.03751,0,0,0
mpc,stream,133,265.7,17,0.9,136.0,105,0.10619,0,0,0
mpc,stream,134,430.5,24,0.8667,27.5,28,0.0411,0,0,0
mpc,stream,136,305.3,21,0.931,40.5,22,0.07807,0,0,0
mpc,stream,137,391.3,24,0.7857,44.17,47,0.127,0,0,0
mpc,stream,141,234.5,18,0.9091,20.0,13,0.05752,0,0,0
mpc,stream,140,515.1,26,0.9722,2.0,2,0.02721,0,0,0
mpc,stream,135,227.6,23,0.8,64.0,119,0.06924,0,0,0
mpc,stream,138,247.5,27,0.8065,24.33,40,0.047,0,0,0
mpc,stream,139,399.3,25,0.9394,90.0,73,0.10071,0,0,0
mpc,stream,142,401.4,26,0.8529,91.4,191,0.08292,0,0,0
mpc,stream,143,241.6,25,0.75,56.86,132,0.07848,0,0,0
mpc,stream,144,463.9,25,0.8387,33.6,40,0.06369,0,0,0
